Tissue,Line,Harvest,Treatment,Mg AVG,Mg SE,P AVG,P SE,S AVG,S SE,Ca AVG,Ca SE,Mn AVG,Mn SE,Fe AVG,Fe SE,Co AVG,Co SE,Ni AVG,Ni SE,Cu AVG,Cu SE,Zn AVG,Zn SE,Cd AVG,Cd SE
7_Seed,2_Line 667,2_Anthesis,2_c1z2,1104.117402,46.8729691,2379.625576,106.6883082,2046.648545,80.85334319,104.758008,4.910665239,10.40761167,1.166654712,23.18312955,2.206296582,1.454101068,0.052924055,9.674892878,0.870050989,8.933637095,0.759552436,40.20752352,1.94026068,0.544206362,0.064695967
7_Seed,3_Line 428,2_Anthesis,2_c1z2,1217.292675,154.1619678,4097.065536,61.37347084,3528.643976,127.6738525,88.45153749,8.542530659,7.0531965,0.740444814,36.53221437,4.050981244,1.759399905,0.211578003,16.42902927,1.796464648,8.384053618,1.589991752,49.25243749,7.787865971,1.393323263,0.161290287
7_Seed,1_Line 546,3_2WAA,2_c1z2,1126.508235,121.0398555,2242.223759,181.0423334,2212.428596,100.5085078,103.0165299,13.46238083,7.232039,1.425904946,11.93940811,0.467146624,1.790575116,0.012590442,6.568445027,0.271013652,4.799216546,0.296819873,40.75412183,4.714115225,0.269739667,0.021422325
7_Seed,2_Line 667,3_2WAA,2_c1z2,1361.708907,86.82021794,3544.980458,280.1431165,2418.572869,136.4798179,125.3980821,16.74221012,11.5674825,0.9796963,23.79478382,1.707572359,2.012461032,0.144752281,11.38953143,2.384999337,7.613532709,0.914328611,31.93921962,1.364375084,0.898825077,0.163491012
7_Seed,3_Line 428,3_2WAA,2_c1z2,1611.022011,68.9985186,3381.334114,258.789118,2644.126676,315.6057515,175.9484523,43.69777173,16.41120235,2.403111684,34.36576244,6.560847196,1.355439778,0.011473903,11.91385603,1.007134684,9.751285633,0.990099232,53.5886751,2.993509662,0.919184998,0.343546062
7_Seed,1_Line 546,4_4WAA,2_c1z2,1151.041643,43.24412511,2588.660647,214.914285,2150.432897,175.4309946,131.9325803,13.54852696,6.174505695,0.612874646,15.66429135,1.995210588,2.309334884,0.496066203,10.29020031,1.374234226,5.703421191,0.694633899,40.29563328,2.00078075,0.299007068,0.047614857
7_Seed,2_Line 667,4_4WAA,2_c1z2,1318.312507,42.92983698,3406.663459,276.9482,2149.316036,224.2644149,85.18080077,8.838104492,9.690948885,0.67689452,19.07989836,2.07263073,1.653619732,0.103135641,8.504323343,0.622343346,9.796461051,0.583312847,31.52369518,2.180968413,1.091105413,0.100220695
7_Seed,3_Line 428,4_4WAA,2_c1z2,1701.084255,135.3531493,3850.040945,197.8435339,3510.973782,338.0110189,288.1442963,42.77787977,11.77142554,1.003456967,42.39168252,4.853653936,1.388201078,0.047257964,13.38866697,0.700383815,10.07446985,0.568975077,52.00745257,3.494650647,2.000056515,0.332461237
7_Seed,1_Line 546,2_Anthesis,3_c0z10,1149.485108,155.648013,1796.354023,91.78502277,1456.568569,175.3597719,584.5953016,127.9783172,17.3727264,9.077317939,13.01569376,1.237339164,2.400096841,0.275740042,3.556457671,0.866404421,4.44029159,0.695979863,55.48704806,9.874847964,0.003778725,0.023076435
7_Seed,2_Line 667,2_Anthesis,3_c0z10,1276.296601,50.37940416,2308.750891,203.516749,1585.535183,114.6472396,548.3371537,33.6084879,13.03035929,0.515372001,21.75876406,1.541117762,1.724779892,0.127059444,2.001600648,0.387166954,8.594677434,0.57185683,62.80326398,2.920347453,0.011221218,0.049735833
7_Seed,3_Line 428,2_Anthesis,3_c0z10,1732.790447,106.1441033,3581.160056,228.4924944,2427.133189,182.7885153,361.2025878,31.06077003,18.03446515,1.998900181,27.15948011,3.043964075,1.138441274,0.453268128,6.012792839,1.019544334,8.809608201,0.672988593,92.55271533,7.227953468,0.083840159,0.017491045
7_Seed,1_Line 546,3_2WAA,3_c0z10,1938.979383,364.7929518,3036.104679,458.2312184,1719.102124,34.38548494,1033.340455,171.3465827,19.72657227,6.663107711,17.24225054,3.466212408,1.608952657,0.54197497,7.590645359,3.436977852,5.66747031,0.132499524,67.42477454,9.473284674,0.032915958,0.033915819
7_Seed,2_Line 667,3_2WAA,3_c0z10,1518.581901,51.96002183,3526.255455,217.8015223,1608.58443,59.45044883,585.9572036,58.94532988,13.15978555,0.902783698,12.97026723,1.332384002,0.896851202,0.181454497,2.509234958,0.640657722,8.841956715,0.573255486,61.89273262,2.100227933,0.025081951,0.030955106
7_Seed,3_Line 428,3_2WAA,3_c0z10,1814.907436,87.81215607,3435.271892,68.28377975,2005.129626,120.8264191,1121.475889,172.3126937,17.32012974,1.657321532,18.6701667,2.172170656,1.238908105,0.223095331,2.738994988,0.978110995,8.911892036,0.389023856,69.88096076,5.430200458,0.110609282,0.022655207
7_Seed,1_Line 546,4_4WAA,3_c0z10,1347.745498,61.04230352,2438.853428,137.2842329,1390.04097,61.97151035,921.8119041,24.75679245,22.12690274,4.234791668,15.66894383,5.016807959,2.86748701,0.818914373,2.53056294,0.172311465,6.388010959,0.682838262,59.18539811,4.259062867,0.022625138,0.007264699
7_Seed,2_Line 667,4_4WAA,3_c0z10,1504.928839,60.98499738,3883.992058,225.465037,2392.188978,251.6339049,96.87605002,11.02628799,9.407424639,0.717425671,18.91282146,2.644733906,1.509058484,0.006030531,8.421457794,0.527733438,9.102000913,0.979426317,46.35453338,5.173397331,0.036761243,0.013246539
7_Seed,3_Line 428,4_4WAA,3_c0z10,1408.94689,36.21329894,2862.633637,179.6674065,2685.024573,103.3662737,137.9727226,22.79610884,11.5805308,1.802247265,21.93309954,1.729670392,1.50995989,0.005810605,11.28288407,0.648097289,7.691485972,0.438111555,56.86942383,4.759745407,0.029537429,0.015436025
7_Seed,1_Line 546,2_Anthesis,4_c1z10,1589.62557,457.1635812,2826.244166,404.1503061,1509.500803,107.7205211,535.3271342,121.7046072,7.914347278,1.275613366,20.14434169,5.573538981,0.294732097,0.098838907,3.834678122,1.829717258,5.848848216,1.397087317,48.2191138,2.397124272,0.727550856,0.21895736
7_Seed,2_Line 667,2_Anthesis,4_c1z10,1402.021009,44.9792927,2587.886856,62.24123166,1704.937619,37.23579615,455.2968084,19.5838887,12.32843421,0.399447767,23.98845479,0.88545672,0.410838193,0.069870981,2.980425798,0.435479028,7.964924746,0.526314436,72.69211899,3.346250656,0.343476848,0.035029203
7_Seed,3_Line 428,2_Anthesis,4_c1z10,1712.726999,51.47289321,3205.331458,199.6170736,2259.91974,97.75846193,479.3122577,86.86533126,11.08646176,0.760047419,23.08685698,1.16563555,0.269509685,0.081320093,5.725253825,0.86325881,10.59208303,0.666146144,84.46538725,2.918393155,2.698366415,0.272561808
7_Seed,1_Line 546,3_2WAA,4_c1z10,1366.229903,107.8260466,2629.591414,96.6899325,1951.497313,261.848155,685.4756579,95.62990269,9.466554755,1.333273877,12.79102299,3.750557201,2.180996337,0.816832726,2.637178026,0.530010306,5.928435655,0.665764856,53.53691806,3.860859423,1.56704442,0.324607059
7_Seed,2_Line 667,3_2WAA,4_c1z10,1442.416445,39.83067322,2684.847237,93.59269701,1486.318151,42.52472887,556.926931,50.36482831,11.21015141,0.686502581,10.62731067,0.739602452,0.659576774,0.383096109,3.821434447,1.459312537,8.314388462,0.787137221,55.57290212,2.044693108,1.09828894,0.174525415
7_Seed,3_Line 428,3_2WAA,4_c1z10,1861.596903,61.26298642,3385.00616,154.3622439,2101.437152,82.55527817,1083.37986,122.4459052,16.72789396,2.230926635,20.79469967,2.195064982,1.079749362,0.146762172,6.497234908,1.612196607,10.39246822,0.689816307,81.06495263,3.615154298,1.385566582,0.061323631
7_Seed,1_Line 546,4_4WAA,4_c1z10,1370.304857,54.51364614,2997.522015,126.5601374,2182.923422,205.4519051,1064.246943,105.2871259,13.14638214,1.426289048,7.890242683,3.002464831,1.834147449,0.709710771,2.487183566,0.321689404,6.57152379,0.370971856,65.62837105,2.458911458,1.302609086,0.136506239
7_Seed,2_Line 667,4_4WAA,4_c1z10,1474.619746,82.7905837,3383.001043,264.788149,2211.48199,140.697189,77.95272616,4.693318886,8.136609866,0.430340845,16.30572799,1.299582108,1.51715985,0.006197755,8.569880216,0.587183469,8.059119364,0.541808333,46.84091841,3.226210017,0.819034336,0.021551869
7_Seed,3_Line 428,4_4WAA,4_c1z10,1455.669909,62.67629502,2853.65348,100.3447486,2859.108325,132.7432267,146.8484757,20.34195686,13.6348148,2.502512238,25.89983801,3.028499253,1.528929396,0.007764126,14.17934407,1.475239946,9.756442131,0.269299793,64.93829391,5.998987144,4.042099194,0.348462498
